ERROR: logging before google.Init: I0817 12:27:17.426274       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
ERROR: logging before google.Init: I0817 12:29:11.293542    2224 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5a5f8d1beb373496 ResponseID: FY6CatG6JOnI2roPzPvZ0QY
ERROR: logging before google.Init: I0817 12:29:12.893595    2291 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xd7feaf1929afa929 ResponseID: F46Casy_LZLv2roPuKeI8Q0
ERROR: logging before google.Init: I0817 12:29:16.881318    2356 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x90b784974e87e05d ResponseID: Go6CasLQLfPG2roP1tG26AI
ERROR: logging before google.Init: E0817 12:29:16.973939    2361 grep_handler.go:582] app root path missing
ERROR: logging before google.Init: I0817 12:29:18.473305    2374 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x569cddb048da7d3d ResponseID: HY6CavKhE9SB0-kPwKr76A4
ERROR: logging before google.Init: I0817 12:29:20.570280    2459 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x3e622be82b894129 ResponseID: Ho6CapiuNMXNrfcPtdGwyQ8
ERROR: logging before google.Init: I0817 12:29:24.007652    2517 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x587c998a90a44e3d ResponseID: IY6Car2fBYr62roPq-K5oAo
ERROR: logging before google.Init: I0817 12:29:28.445770    2586 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x3cf2a50f270e54c7 ResponseID: JI6CaruUJd6S0-kPurDGsQg
ERROR: logging before google.Init: I0817 12:29:34.040495    2630 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x7831c9bce031dc83 ResponseID: Ko6Cao6OIa7W2roP2sWo6AE
ERROR: logging before google.Init: I0817 12:29:43.923203    2668 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xe38c3222999c24ef ResponseID: No6CatTQKfzI0-kPieC24AM
ERROR: logging before google.Init: I0817 12:29:47.217771    2699 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x43fec808429f13b ResponseID: OI6CasCBMI_C0-kPzreGiQM
ERROR: logging before google.Init: I0817 12:29:52.105205    2736 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9db8df700ce2af3d ResponseID: Po6CarXLFdyk0-kP5drfqQ0
ERROR: logging before google.Init: I0817 12:29:58.889562    2761 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xab96f4c2e639a9c3 ResponseID: RY6CaovWKaOZ0-kPztz16QQ
ERROR: logging before google.Init: I0817 12:30:00.984594    2791 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xde17aa108a0abbf3 ResponseID: R46CatrhFo7n2roPwPqpwQc
ERROR: logging before google.Init: I0817 12:30:06.642875    2799 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xd53a5eb120f4e9e3 ResponseID: TI6CaqeHEKb82roPkKyowAw
ERROR: logging before google.Init: I0817 12:30:11.786277    2876 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xe1f41cce3c8625f2 ResponseID: UY6CapWdK96S0-kPurDGsQg
ERROR: logging before google.Init: I0817 12:30:15.260943    2940 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x8aa39660d364afa2 ResponseID: VI6CarDjFqyx0-kPhZHo0Qw
ERROR: logging before google.Init: I0817 12:30:18.254689    3010 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4924d362c7240263 ResponseID: WI6Cap3IO_Ge0-kPxsLpwAw
ERROR: logging before google.Init: I0817 12:30:22.740049    3048 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x366c45bdfe50d0f4 ResponseID: XI6CasrnKeCc0-kPndXXoQ0
ERROR: logging before google.Init: I0817 12:30:31.604253    3093 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x97e6c9b251dca11b ResponseID: Zo6Cauq1FcuM0-kPiarNiQI
ERROR: logging before google.Init: I0817 12:30:40.967308    3131 http_helpers.go:232] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1ed0e03fa1bcfa6a ResponseID: b46CarfpKvLJ2roPyIbA2AE
ERROR: logging before google.Init: I0817 12:30:44.095292       1 manager.go:739] CLI store manager shutting down
ERROR: logging before google.Init: I0817 12:30:44.095750       1 conversation_manager.go:633] Stopping conversation stream
